,날짜,상품명,바코드,발주가능상태,입고수량,카테고리,출고수량
382,2019-05-18,V2_2,8801046878934.0,발주가능,135,세탁세제,1
383,2019-05-18,V2_3,8801046878941.0,발주가능,0,세탁세제,4
384,2019-05-18,V2_4,8801046888858.0,발주가능,2176,덴탈케어,34
385,2019-05-18,V2_11,8801046879030.0,발주가능,0,세탁세제,2
386,2019-05-18,V2_12,8801046246559.0,발주가능,0,세탁세제,0
387,2019-05-18,V2_15,8801046247730.0,발주가능,0,세탁세제,32
388,2019-05-18,V2_16,8801046892916.0,발주가능,0,주방세제,2
389,2019-05-18,V2_17,8801046243541.0,발주가능,0,헤어케어,7
390,2019-05-18,V2_18,8801046240540.0,발주가능,80,헤어케어,10
391,2019-05-18,V2_23,8801046253779.0,발주가능,0,세탁세제,17
392,2019-05-18,V2_26,8801046879061.0,발주가능,0,세탁세제,4
393,2019-05-18,V2_30,8801046979532.0,발주가능,88,주방세제,62
394,2019-05-18,V2_32,8801046255575.0,발주가능,0,세탁세제,14
395,2019-05-18,V2_33,8801046900673.0,발주가능,0,헤어케어,30
396,2019-05-18,V2_36,8801046902028.0,발주가능,0,헤어케어,0
397,2019-05-18,V2_38,8801046902035.0,발주가능,0,헤어케어,0
398,2019-05-18,V2_40,8801046902110.0,발주가능,0,헤어케어,53
399,2019-05-18,V2_41,8801046900635.0,발주가능,64,헤어케어,10
400,2019-05-18,V2_44,8801046903384.0,발주가능,0,ST,1
401,2019-05-18,V2_47,8801046862421.0,발주가능,16,F&B,4
402,2019-05-18,V2_49,8801046871546.0,발주가능,0,F&B,6
403,2019-05-18,V2_54,8801046877920.0,발주가능,0,세탁세제,12
404,2019-05-18,V2_56,8801046255063.0,발주가능,0,덴탈케어,0
405,2019-05-18,V2_61,18801046260873.0,발주가능,0,세탁세제,0
406,2019-05-18,V2_62,18801046251512.0,발주가능,30,세탁세제,20
407,2019-05-18,V2_70,8801046277867.0,발주가능,114,기타,1
408,2019-05-18,V2_72,8801046257494.0,발주가능,0,덴탈케어,0
409,2019-05-18,V2_74,18801046247744.0,발주가능,0,세탁세제,46
410,2019-05-18,V2_75,18801046247751.0,발주가능,0,세탁세제,37
411,2019-05-18,V2_76,18801046893118.0,발주가능,0,세탁세제,11
412,2019-05-18,V2_77,18801046255565.0,발주가능,0,세탁세제,5
413,2019-05-18,V2_79,18801046269364.0,발주가능,0,세탁세제,1
414,2019-05-18,V2_82,8801046294024.0,발주가능,0,덴탈케어,34
415,2019-05-18,V2_83,8801046294031.0,발주가능,0,덴탈케어,11
416,2019-05-18,V2_84,8801046293133.0,발주가능,0,헤어케어,116
417,2019-05-18,V2_87,18801046294779.0,발주가능,0,세탁세제,57
418,2019-05-18,V2_89,8801046994399.0,발주가능,0,덴탈케어,0
419,2019-05-18,V2_91,8801046287743.0,발주가능,0,덴탈케어,0
420,2019-05-18,V2_98,8801046282175.0,발주가능,0,헤어케어,0
421,2019-05-18,V2_99,8801046284759.0,발주가능,0,헤어케어,0
422,2019-05-18,V2_101,8801046293768.0,발주가능,0,F&B,0
423,2019-05-18,V2_102,8801046293775.0,발주가능,0,F&B,1
424,2019-05-18,V2_103,8801046296837.0,발주가능,0,덴탈케어,44
425,2019-05-18,V2_106,8801046979501.0,발주가능,0,주방세제,4
426,2019-05-18,V2_107,8801046979525.0,발주가능,376,주방세제,5
427,2019-05-18,V2_108,8801046298640.0,발주가능,0,세탁세제,1
428,2019-05-18,V2_110,18801046297503.0,발주가능,0,세탁세제,31
429,2019-05-18,V2_113,8801046299302.0,발주가능,0,F&B,0
430,2019-05-18,V2_114,8801046299715.0,발주가능,0,헤어케어,7
431,2019-05-18,V2_116,8801046299739.0,발주가능,0,헤어케어,1
432,2019-05-18,V2_120,8801046277898.0,발주가능,90,기타,2
433,2019-05-18,V2_121,8801046298473.0,발주가능,0,덴탈케어,6
434,2019-05-18,V2_123,8801046299364.0,발주가능,0,세탁세제,1
435,2019-05-18,V2_127,8801046295656.0,발주가능,0,세탁세제,0
436,2019-05-18,V2_128,8801046299357.0,발주가능,0,세탁세제,1
437,2019-05-18,V2_129,8801046300541.0,발주가능,0,덴탈케어,55
438,2019-05-18,V2_131,6414100895857.0,발주가능,0,매입브랜드,7
439,2019-05-18,V2_132,8801046303221.0,발주가능,0,주방세제,6
440,2019-05-18,V2_133,8801046303207.0,발주가능,0,주방세제,34
441,2019-05-18,V2_135,8801046303214.0,발주가능,0,주방세제,8
442,2019-05-18,V2_136,8801046303191.0,발주가능,0,주방세제,12
443,2019-05-18,V2_137,8801046903001.0,발주가능,3285,주방세제,31
444,2019-05-18,V2_138,8801046280522.0,발주가능,0,세탁세제,0
445,2019-05-18,V2_139,8801046291511.0,발주가능,0,ST,0
446,2019-05-18,V2_140,8801046291566.0,발주가능,0,ST,0
447,2019-05-18,V2_141,8801046291573.0,발주가능,0,ST,0
448,2019-05-18,V2_143,8801046303504.0,발주가능,60,ST,3
449,2019-05-18,V2_146,8801046283288.0,발주가능,8,세탁세제,16
450,2019-05-18,V2_147,8801046247808.0,발주가능,0,ST,4
451,2019-05-18,V2_152,8801046308561.0,발주가능,0,주방세제,0
452,2019-05-18,V2_154,8801046311493.0,발주가능,0,덴탈케어,22
453,2019-05-18,V2_155,8801046299876.0,발주가능,480,덴탈케어,6
454,2019-05-18,V2_157,8801046307458.0,발주가능,0,F&B,16
455,2019-05-18,V2_160,28801046284494.0,발주가능,0,덴탈케어,2
456,2019-05-18,V2_163,28801046261280.0,발주가능,0,덴탈케어,0
457,2019-05-18,V2_166,8801046314821.0,발주가능,0,ST,0
458,2019-05-18,V2_167,8801046314845.0,발주가능,0,ST,0
459,2019-05-18,V2_170,8801046314791.0,발주가능,0,ST,0
460,2019-05-18,V2_171,8801046314838.0,발주가능,0,ST,0
461,2019-05-18,V2_173,8801046314784.0,발주가능,10,ST,0
462,2019-05-18,V2_174,8801046304877.0,발주가능,16,덴탈케어,0
463,2019-05-18,V2_175,8801046314739.0,발주가능,0,덴탈케어,5
464,2019-05-18,V2_177,8801046304853.0,발주가능,0,덴탈케어,0
465,2019-05-18,V2_183,8801046288160.0,발주가능,0,덴탈케어,0
466,2019-05-18,V2_184,8801046315309.0,발주가능,84,덴탈케어,5
467,2019-05-18,V2_185,8801046299227.0,발주가능,0,덴탈케어,0
468,2019-05-18,V2_187,8801046316290.0,발주가능,0,F&B,1
469,2019-05-18,V2_191,8801046318690.0,발주가능,0,세탁세제,0
470,2019-05-18,V2_193,8801046316719.0,발주가능,0,헤어케어,1
471,2019-05-18,V2_195,8801046316573.0,발주가능,0,헤어케어,2
472,2019-05-18,V2_196,8801046316634.0,발주가능,0,헤어케어,1
473,2019-05-18,V2_472,8801046273289.0,발주가능,14,F&B,0
474,2019-05-18,V2_201,8801046318409.0,발주가능,0,F&B,0
475,2019-05-18,V2_202,8801046318379.0,발주가능,0,F&B,0
476,2019-05-18,V2_203,8801046318386.0,발주가능,0,F&B,0
477,2019-05-18,V2_206,8801046318263.0,발주가능,0,세탁세제,2
478,2019-05-18,V2_213,8801046321607.0,발주가능,0,헤어케어,0
479,2019-05-18,V2_214,8801046321638.0,발주가능,0,헤어케어,0
480,2019-05-18,V2_217,8801046318447.0,발주가능,0,헤어케어,0
481,2019-05-18,V2_222,8801046320891.0,발주가능,0,세탁세제,0
482,2019-05-18,V2_224,8801046320969.0,발주가능,0,세탁세제,0
483,2019-05-18,V2_473,8801046886113.0,발주가능,16,헤어케어,0
484,2019-05-18,V2_231,8801046319963.0,발주가능,0,주방세제,1
485,2019-05-18,V2_232,8801046318966.0,발주가능,0,주방세제,0
486,2019-05-18,V2_238,8801046872741.0,발주가능,0,세탁세제,1
487,2019-05-18,V2_243,8801046324783.0,발주가능,512,F&B,6
488,2019-05-18,V2_245,8801046325568.0,발주가능,36,F&B,0
489,2019-05-18,V2_247,8801046322444.0,발주가능,0,덴탈케어,0
490,2019-05-18,V2_248,8801046316450.0,발주가능,0,덴탈케어,0
491,2019-05-18,V2_251,18801046326227.0,발주가능,0,F&B,0
492,2019-05-18,V2_252,18801046263430.0,발주가능,0,헤어케어,0
493,2019-05-18,V2_255,8801046322574.0,발주가능,0,ST,0
494,2019-05-18,V2_256,8801046322581.0,발주가능,0,ST,0
495,2019-05-18,V2_257,8801046322598.0,발주가능,0,ST,0
496,2019-05-18,V2_260,8801046323229.0,발주가능,0,ST,0
497,2019-05-18,V2_264,18801046307462.0,발주가능,0,F&B,0
498,2019-05-18,V2_269,18801046898847.0,발주가능,0,덴탈케어,0
499,2019-05-18,V2_270,8801046318706.0,발주가능,153,세탁세제,14
500,2019-05-18,V2_271,8801046320884.0,발주가능,16,세탁세제,10
501,2019-05-18,V2_273,18801046872748.0,발주가능,0,세탁세제,1
502,2019-05-18,V2_274,18801046902117.0,발주가능,0,헤어케어,0
503,2019-05-18,V2_279,18801046872762.0,발주가능,0,세탁세제,1
504,2019-05-18,V2_294,18801046280529.0,발주가능,0,세탁세제,0
505,2019-05-18,V2_300,18801046319946.0,발주가능,0,주방세제,0
506,2019-05-18,V2_301,18801046319953.0,발주가능,0,주방세제,0
507,2019-05-18,V2_302,18801046319960.0,발주가능,0,주방세제,0
508,2019-05-18,V2_305,18801046892913.0,발주가능,0,주방세제,0
509,2019-05-18,V2_308,18801046250997.0,발주가능,0,주방세제,0
510,2019-05-18,V2_309,18801046295646.0,발주가능,0,주방세제,0
511,2019-05-18,V2_311,18801046303204.0,발주가능,146,주방세제,0
512,2019-05-18,V2_313,18801046311490.0,발주가능,0,덴탈케어,0
513,2019-05-18,V2_317,18801046309046.0,발주가능,0,세탁세제,0
514,2019-05-18,V2_323,18801046291228.0,발주가능,0,세탁세제,0
515,2019-05-18,V2_329,18801046303761.0,발주가능,18,주방세제,0
516,2019-05-18,V2_337,18801046314828.0,발주가능,0,ST,0
517,2019-05-18,V2_338,18801046314224.0,발주가능,0,ST,0
518,2019-05-18,V2_340,18801046299316.0,발주가능,0,덴탈케어,0
519,2019-05-18,V2_343,18801046308575.0,발주가능,0,세탁세제,0
520,2019-05-18,V2_346,18801046318697.0,발주가능,0,세탁세제,0
521,2019-05-18,V2_355,18801046299361.0,발주가능,0,세탁세제,0
522,2019-05-18,V2_360,18801046299996.0,발주가능,0,덴탈케어,0
523,2019-05-18,V2_361,18801046275747.0,발주가능,0,덴탈케어,0
524,2019-05-18,V2_363,18801046275730.0,발주가능,0,덴탈케어,0
525,2019-05-18,V2_365,18801046301163.0,발주가능,7,덴탈케어,0
526,2019-05-18,V2_366,18801046290191.0,발주가능,0,덴탈케어,0
527,2019-05-18,V2_367,18801046301156.0,발주가능,0,덴탈케어,0
528,2019-05-18,V2_371,18801046304874.0,발주가능,0,덴탈케어,0
529,2019-05-18,V2_372,18801046304829.0,발주가능,0,덴탈케어,0
530,2019-05-18,V2_373,18801046312695.0,발주가능,0,덴탈케어,0
531,2019-05-18,V2_376,18801046291525.0,발주가능,0,ST,0
532,2019-05-18,V2_378,18801046314248.0,발주가능,0,ST,0
533,2019-05-18,V2_379,18801046987657.0,발주가능,0,ST,0
534,2019-05-18,V2_380,18801046314231.0,발주가능,0,ST,0
535,2019-05-18,V2_384,18801046291563.0,발주가능,0,ST,0
536,2019-05-18,V2_386,18801046291556.0,발주가능,0,ST,0
537,2019-05-18,V2_387,18801046314835.0,발주가능,0,ST,0
538,2019-05-18,V2_390,18801046316228.0,발주가능,6,세탁세제,0
539,2019-05-18,V2_392,8801046316467.0,발주가능,0,세탁세제,10
540,2019-05-18,V2_393,18801046267780.0,발주가능,0,덴탈케어,0
541,2019-05-18,V2_394,18801046322908.0,발주가능,0,덴탈케어,0
542,2019-05-18,V2_398,18801046322915.0,발주가능,0,덴탈케어,0
543,2019-05-18,V2_401,18801046288167.0,발주가능,0,덴탈케어,0
544,2019-05-18,V2_407,18801046292461.0,발주가능,0,덴탈케어,0
545,2019-05-18,V2_409,18801046316662.0,발주가능,0,헤어케어,0
546,2019-05-18,V2_410,18801046316570.0,발주가능,0,헤어케어,0
547,2019-05-18,V2_411,18801046902094.0,발주가능,0,헤어케어,0
548,2019-05-18,V2_415,18801046321642.0,발주가능,0,헤어케어,0
549,2019-05-18,V2_418,18801046263478.0,발주가능,0,헤어케어,0
550,2019-05-18,V2_427,18801046868727.0,발주가능,0,ST,0
551,2019-05-18,V2_429,18801046873813.0,발주가능,3,ST,0
552,2019-05-18,V2_434,18801046299224.0,발주가능,0,덴탈케어,0
553,2019-05-18,V2_435,18801046288266.0,발주가능,0,덴탈케어,0
554,2019-05-18,V2_436,18801046287696.0,발주가능,0,덴탈케어,0
555,2019-05-18,V2_441,18801046261269.0,발주가능,0,덴탈케어,0
556,2019-05-18,V2_442,18801046997632.0,발주가능,10,세탁세제,1
557,2019-05-18,V2_443,18801046253776.0,발주가능,0,세탁세제,2
558,2019-05-18,V2_449,18801046280758.0,발주가능,0,헤어케어,0
559,2019-05-18,V2_450,18801046315252.0,발주가능,0,매입브랜드,0
560,2019-05-18,V2_453,18801046321604.0,발주가능,0,헤어케어,0
561,2019-05-18,V2_456,8801046311035.0,발주가능,0,헤어케어,0
562,2019-05-18,V2_461,8801046331187.0,발주가능,0,매입브랜드,0
563,2019-05-18,V2_465,8801046321171.0,발주가능,0,덴탈케어,0
564,2019-05-18,V2_466,8801046903032.0,발주가능,80,주방세제,0
565,2019-05-18,V2_467,8801046326893.0,발주가능,0,덴탈케어,0
566,2019-05-19,V2_2,8801046878934.0,발주가능,0,세탁세제,1
567,2019-05-19,V2_4,8801046888858.0,발주가능,96,덴탈케어,39
568,2019-05-19,V2_6,8801046992739.0,발주가능,0,헤어케어,43
569,2019-05-19,V2_9,8801046247754.0,발주가능,0,세탁세제,10
570,2019-05-19,V2_10,8801046878996.0,발주가능,192,세탁세제,68
571,2019-05-19,V2_12,8801046246559.0,발주가능,0,세탁세제,0
572,2019-05-19,V2_13,8801046245118.0,발주가능,0,세탁세제,1
573,2019-05-19,V2_14,8801046245125.0,발주가능,0,세탁세제,3
574,2019-05-19,V2_17,8801046243541.0,발주가능,0,헤어케어,12
575,2019-05-19,V2_18,8801046240540.0,발주가능,40,헤어케어,14
576,2019-05-19,V2_20,8801046248584.0,발주가능,0,주방세제,0
577,2019-05-19,V2_22,8801046867877.0,발주가능,0,세탁세제,0
578,2019-05-19,V2_25,8801046879054.0,발주가능,0,세탁세제,13
579,2019-05-19,V2_26,8801046879061.0,발주가능,0,세탁세제,6
580,2019-05-19,V2_31,8801046255568.0,발주가능,66,세탁세제,26
581,2019-05-19,V2_32,8801046255575.0,발주가능,0,세탁세제,18
582,2019-05-19,V2_39,8801046902103.0,발주가능,0,헤어케어,46
583,2019-05-19,V2_43,8801046873816.0,발주가능,0,ST,2
584,2019-05-19,V2_45,8801046903391.0,발주가능,0,ST,1
585,2019-05-19,V2_52,8801046870112.0,발주가능,108,F&B,8
586,2019-05-19,V2_53,8801046986660.0,발주가능,0,덴탈케어,2
587,2019-05-19,V2_54,8801046877920.0,발주가능,0,세탁세제,15
588,2019-05-19,V2_56,8801046255063.0,발주가능,0,덴탈케어,0
589,2019-05-19,V2_58,8801046259870.0,발주가능,0,F&B,4
590,2019-05-19,V2_59,8801046259863.0,발주가능,0,F&B,9
591,2019-05-19,V2_60,18801046251529.0,발주가능,0,세탁세제,130
592,2019-05-19,V2_62,18801046251512.0,발주가능,18,세탁세제,19
593,2019-05-19,V2_63,8801046276921.0,발주가능,0,헤어케어,0
594,2019-05-19,V2_66,8801046276969.0,발주가능,0,헤어케어,0
595,2019-05-19,V2_67,8801046269350.0,발주가능,0,세탁세제,14
596,2019-05-19,V2_69,18801046288242.0,발주가능,0,덴탈케어,0
597,2019-05-19,V2_72,8801046257494.0,발주가능,0,덴탈케어,0
598,2019-05-19,V2_77,18801046255565.0,발주가능,0,세탁세제,5
599,2019-05-19,V2_81,8801046256206.0,발주가능,0,헤어케어,0
600,2019-05-19,V2_83,8801046294031.0,발주가능,0,덴탈케어,13
601,2019-05-19,V2_87,18801046294779.0,발주가능,0,세탁세제,104
602,2019-05-19,V2_88,8801046280799.0,발주가능,0,헤어케어,0
603,2019-05-19,V2_89,8801046994399.0,발주가능,0,덴탈케어,0
604,2019-05-19,V2_90,8801046287699.0,발주가능,0,덴탈케어,0
605,2019-05-19,V2_92,8801046288207.0,발주가능,0,덴탈케어,0
606,2019-05-19,V2_93,8801046294048.0,발주가능,0,덴탈케어,8
607,2019-05-19,V2_97,8801046289235.0,발주가능,1,주방세제,51
608,2019-05-19,V2_105,8801046291245.0,발주가능,16,세탁세제,13
609,2019-05-19,V2_108,8801046298640.0,발주가능,0,세탁세제,3
610,2019-05-19,V2_109,8801046298657.0,발주가능,0,세탁세제,2
611,2019-05-19,V2_112,8801046297711.0,발주가능,0,헤어케어,0
612,2019-05-19,V2_113,8801046299302.0,발주가능,0,F&B,0
613,2019-05-19,V2_114,8801046299715.0,발주가능,0,헤어케어,5
614,2019-05-19,V2_117,8801046299760.0,발주가능,0,헤어케어,0
615,2019-05-19,V2_118,8801046299777.0,발주가능,0,헤어케어,0
616,2019-05-19,V2_121,8801046298473.0,발주가능,9,덴탈케어,8
617,2019-05-19,V2_124,8801046295649.0,발주가능,80,주방세제,13
618,2019-05-19,V2_125,8801046290194.0,발주가능,0,덴탈케어,0
619,2019-05-19,V2_127,8801046295656.0,발주가능,0,세탁세제,0
620,2019-05-19,V2_131,6414100895857.0,발주가능,0,매입브랜드,4
621,2019-05-19,V2_133,8801046303207.0,발주가능,170,주방세제,57
622,2019-05-19,V2_136,8801046303191.0,발주가능,0,주방세제,19
623,2019-05-19,V2_138,8801046280522.0,발주가능,0,세탁세제,0
624,2019-05-19,V2_140,8801046291566.0,발주가능,0,ST,0
625,2019-05-19,V2_143,8801046303504.0,발주가능,0,ST,1
626,2019-05-19,V2_144,8801046287248.0,발주가능,0,세탁세제,4
627,2019-05-19,V2_145,8801046286234.0,발주가능,0,세탁세제,3
628,2019-05-19,V2_149,8801046301159.0,발주가능,8,덴탈케어,4
629,2019-05-19,V2_156,8801046307472.0,발주가능,16,F&B,35
630,2019-05-19,V2_158,8801046307465.0,발주가능,0,F&B,20
631,2019-05-19,V2_161,28801046261242.0,발주가능,24,덴탈케어,2
632,2019-05-19,V2_164,28801046261266.0,발주가능,0,덴탈케어,1
633,2019-05-19,V2_166,8801046314821.0,발주가능,0,ST,0
634,2019-05-19,V2_168,8801046314807.0,발주가능,0,ST,0
635,2019-05-19,V2_169,8801046314852.0,발주가능,0,ST,0
636,2019-05-19,V2_170,8801046314791.0,발주가능,0,ST,0
637,2019-05-19,V2_171,8801046314838.0,발주가능,0,ST,0
638,2019-05-19,V2_172,8801046314777.0,발주가능,0,ST,0
639,2019-05-19,V2_174,8801046304877.0,발주가능,0,덴탈케어,0
640,2019-05-19,V2_175,8801046314739.0,발주가능,0,덴탈케어,6
641,2019-05-19,V2_176,8801046316214.0,발주가능,0,세탁세제,2
642,2019-05-19,V2_178,8801046304822.0,발주가능,0,덴탈케어,0
643,2019-05-19,V2_179,6414100700953.0,발주가능,0,매입브랜드,2
644,2019-05-19,V2_182,8801046310380.0,발주가능,0,덴탈케어,0
645,2019-05-19,V2_184,8801046315309.0,발주가능,48,덴탈케어,7
646,2019-05-19,V2_188,8801046316283.0,발주가능,0,F&B,1
647,2019-05-19,V2_190,8801046318249.0,발주가능,0,세탁세제,1
648,2019-05-19,V2_191,8801046318690.0,발주가능,0,세탁세제,0
649,2019-05-19,V2_471,8801046316603.0,발주가능,0,헤어케어,0
650,2019-05-19,V2_193,8801046316719.0,발주가능,0,헤어케어,1
651,2019-05-19,V2_197,8801046314210.0,발주가능,0,ST,0
652,2019-05-19,V2_202,8801046318379.0,발주가능,0,F&B,0
653,2019-05-19,V2_203,8801046318386.0,발주가능,0,F&B,0
654,2019-05-19,V2_205,8801046318393.0,발주가능,0,F&B,0
655,2019-05-19,V2_208,8801046316993.0,발주가능,0,세탁세제,15
656,2019-05-19,V2_210,8801046319260.0,발주가능,0,덴탈케어,0
657,2019-05-19,V2_211,8801046324332.0,발주가능,0,덴탈케어,0
658,2019-05-19,V2_212,8801046319253.0,발주가능,0,덴탈케어,6
659,2019-05-19,V2_214,8801046321638.0,발주가능,0,헤어케어,0
660,2019-05-19,V2_215,8801046321591.0,발주가능,0,헤어케어,1
661,2019-05-19,V2_220,8801046318430.0,발주가능,0,헤어케어,0
662,2019-05-19,V2_222,8801046320891.0,발주가능,0,세탁세제,0
663,2019-05-19,V2_223,8801046318256.0,발주가능,0,세탁세제,1
664,2019-05-19,V2_473,8801046886113.0,발주가능,0,헤어케어,0
665,2019-05-19,V2_228,8801046323489.0,발주가능,0,헤어케어,0
666,2019-05-19,V2_233,8801046319949.0,발주가능,0,주방세제,9
667,2019-05-19,V2_237,8801046312698.0,발주가능,0,덴탈케어,0
